machine_id,machine_type,hospital_site,install_date,date,daily_usage_hours
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-10,9.49
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-11,8.66
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-12,9.05
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-13,9.76
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-14,6.39
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-15,3.06
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-16,9.97
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-17,8.96
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-18,8.22
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-19,8.41
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-20,7.7
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-21,4.62
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-22,2.82
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-23,9.53
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-24,10.26
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-25,7.78
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-26,9.2
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-27,8.06
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-28,5.71
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-29,3.01
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-30,7.42
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-31,9.63
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-01,8.4
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-02,8.46
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-03,8.03
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-04,4.81
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-05,3.45
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-06,8.74
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-07,9.15
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-08,9.18
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-09,9.94
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-10,8.61
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-11,4.15
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-12,3.96
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-13,8.62
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-14,9.78
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-15,9.19
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-16,8.78
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-17,9.17
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-18,6.89
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-19,4.77
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-20,8.94
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-21,9.02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-22,9.75
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-23,8.21
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-24,9.15
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-25,5.31
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-26,3.36
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-27,8.22
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-28,7.62
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-29,7.23
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-30,7.99
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-01,8.52
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-02,5.1
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-03,4.66
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-04,9.77
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-05,8.12
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-06,9.17
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-07,8.56
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-08,8.66
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-09,5.48
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-10,3.61
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-11,8.375
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-12,9.74
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-13,7.97
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-14,8.89
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-15,10.97
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-16,5.51
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-17,4.26
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-18,8.96
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-19,9.35
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-20,8.84
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-21,8.75
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-22,8.26
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-23,5.68
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-24,2.43
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-25,9.42
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-26,9.76
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-27,9.18
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-28,8.66
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-29,9.25
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-30,5.09
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-31,3.86
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-01,7.42
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-02,8.62
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-03,7.29
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-04,7.69
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-05,9.98
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-06,6.05
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-07,2.54
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-08,7.69
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-09,6.52
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-10,8.45
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-11,10.82
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-12,9.24
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-13,4.88
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-14,3.48
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-15,7.64
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-16,8.65
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-17,8.97
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-18,8.82
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-19,9.52
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-20,5.61
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-21,3.65
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-22,8.34
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-23,9.61
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-24,10.19
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-25,8.11
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-26,8.18
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-27,6.4
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-28,2.96
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-29,10.01
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-30,8.53
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-31,10.05
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-01,8.99
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-02,9.09
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-03,6.58
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-04,2.82
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-05,8.13
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-06,8.53
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-07,9.25
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-08,7.63
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-09,9.4
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-10,4.9
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-11,4.03
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-12,6.97
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-13,8.26
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-14,7.54
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-15,8.23
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-16,9.09
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-17,5.19
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-18,2.91
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-19,8.76
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-20,9.05
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-21,8.08
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-22,9.45
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-23,9.42
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-24,5.64
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-25,3.56
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-26,9.12
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-27,10.52
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-28,8.82
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-29,8.64
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-09-30,8.28
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-01,4.51
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-02,2.12
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-03,8.18
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-04,8.83
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-05,9.15
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-06,8.93
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-07,8.28
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-08,6.05
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-09,3.7
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-10,8.76
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-11,8.37
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-12,9.33
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-13,9.04
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-14,7.73
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-15,5.28
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-16,3.32
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-17,8.17
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-18,9.04
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-19,7.72
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-20,9.96
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-21,9.89
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-22,5.13
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-23,3.4
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-24,6.96
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-25,7.96
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-26,8.65
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-27,8.03
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-28,9.46
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-29,6.93
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-30,2.17
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-10-31,8.22
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-01,9.08
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-02,10.18
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-03,7.91
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-04,9.09
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-05,6.79
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-06,1.79
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-07,7.86
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-08,8.55
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-09,8.47
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-10,9.54
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-11,9.08
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-12,3.91
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-13,3.52
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-14,8.43
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-15,9.91
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-16,8.39
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-17,8.38
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-18,9.32
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-19,5.94
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-20,3.47
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-21,7.54
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-22,9.32
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-23,8.375
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-24,9.08
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-25,7.75
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-26,5.69
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-27,2.47
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-28,7.86
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-29,9.46
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-11-30,9.08
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-01,8.4
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-02,10.05
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-03,4.98
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-04,3.14
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-05,9.1
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-06,8.39
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-07,9.26
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-08,8.46
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-09,8.56
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-10,6.42
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-11,2.28
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-12,6.96
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-13,10.18
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-14,10.93
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-15,8.56
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-16,7.34
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-17,5.08
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-18,2.88
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-19,8.74
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-20,8.0
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-21,9.35
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-22,9.31
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-23,7.69
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-24,5.89
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-25,4.75
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-26,9.03
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-27,8.62
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-28,8.77
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-29,9.38
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-30,7.5
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-12-31,5.46
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-01,2.8
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-02,10.37
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-03,8.75
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-04,10.22
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-05,8.0
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-06,9.36
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-07,5.59
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-08,2.42
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-09,9.03
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-10,9.86
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-11,8.63
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-12,7.53
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-13,8.87
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-14,4.61
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-15,2.84
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-16,8.82
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-17,7.52
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-18,7.59
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-19,9.27
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-20,8.47
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-21,3.28
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-22,3.74
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-23,9.11
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-24,8.32
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-25,7.83
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-26,9.56
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-27,9.17
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-28,8.375
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-29,3.45
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-30,9.2
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-01-31,8.75
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-01,9.54
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-02,9.39
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-03,9.89
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-04,4.92
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-05,2.76
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-06,8.5
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-07,9.52
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-08,10.09
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-09,8.52
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-10,8.55
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-11,5.58
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-12,2.91
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-13,9.65
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-14,7.09
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-15,8.23
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-16,8.26
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-17,7.03
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-18,4.56
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-19,2.38
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-20,8.73
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-21,9.78
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-22,8.69
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-23,8.06
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-24,8.84
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-25,6.17
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-26,2.33
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-27,8.16
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-02-28,9.33
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-01,8.71
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-02,9.41
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-03,8.88
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-04,5.89
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-05,2.28
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-06,8.88
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-07,8.72
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-08,7.91
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-09,7.64
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-10,9.44
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-11,5.05
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-12,2.29
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-13,8.81
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-14,9.79
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-15,7.06
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-16,7.69
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-17,8.15
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-18,6.5
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-19,3.34
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-20,9.5
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-21,7.98
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-22,7.99
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-23,9.25
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-24,8.93
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-25,5.77
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-26,2.96
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-27,9.11
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-28,9.01
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-29,9.51
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-30,9.53
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2023-03-31,7.59
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-01,7.16
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-02,6.18
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-03,4.09
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-04,8.14
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-05,7.47
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-06,9.04
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-07,9.7
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-08,10.4
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-09,5.79
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-10,2.84
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-11,8.24
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-12,8.97
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-13,8.72
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-14,8.15
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-15,10.6
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-16,6.8
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-17,4.04
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-18,8.22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-19,9.64
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-04-20,9.47
