machine_id,machine_type,hospital_site,install_date,date,daily_usage_hours,age_years,manufacturer,last_service_date
MRI-101,MRI,Riverside General,2016-03-12,2022-12-19,9.04,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2022-12-20,8.71,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2022-12-21,10.46,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2022-12-22,10.05,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2022-12-23,9.1,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2022-12-24,4.66,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2022-12-25,2.19,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2022-12-26,9.74,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2022-12-27,9.0,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2022-12-28,9.17,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2022-12-29,7.39,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2022-12-30,9.53,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2022-12-31,5.64,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-01,2.19,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-02,8.41,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-03,9.0,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-04,8.83,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-05,8.55,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-06,8.71,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-07,5.07,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-08,3.2,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-09,9.97,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-10,6.74,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-11,8.6,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-12,8.93,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-13,9.03,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-14,4.98,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-15,1.67,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-16,9.05,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-17,10.17,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-18,7.56,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-19,9.48,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-20,8.53,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-21,5.22,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-22,2.23,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-23,8.52,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-24,9.83,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-25,9.25,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-26,10.17,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-27,9.73,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-28,5.62,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-29,4.47,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-30,9.14,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-01-31,9.45,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-01,8.55,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-02,8.84,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-03,8.23,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-04,6.06,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-05,2.13,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-06,9.41,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-07,8.64,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-08,9.73,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-09,9.39,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-10,10.25,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-11,5.86,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-12,1.82,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-13,8.73,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-14,7.85,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-15,8.37,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-16,10.0,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-17,9.3,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-18,4.71,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-19,2.27,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-20,8.81,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-21,7.82,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-22,8.25,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-23,9.04,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-24,9.71,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-25,5.76,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-26,1.24,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-27,9.03,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-02-28,8.85,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-01,9.12,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-02,10.08,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-03,7.14,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-04,4.8,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-05,3.55,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-06,7.52,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-07,9.97,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-08,9.08,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-09,9.47,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-10,8.33,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-11,5.92,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-12,3.93,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-13,8.97,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-14,8.98,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-15,9.0,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-16,8.1,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-17,8.67,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-18,5.15,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-19,3.38,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-20,9.59,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-21,7.94,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-22,8.69,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-23,9.97,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-24,8.19,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-25,4.62,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-26,3.24,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-27,9.46,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-28,8.8,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-29,9.85,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-30,9.47,7.05,GE HealthCare,2023-03-19
MRI-101,MRI,Riverside General,2016-03-12,2023-03-31,9.46,7.05,GE HealthCare,2023-03-19
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-01,9.33,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-02,7.19,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-03,2.95,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-04,7.28,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-05,10.17,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-06,8.52,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-07,8.97,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-08,9.94,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-09,4.05,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-10,2.11,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-11,7.61,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-12,8.25,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-13,9.24,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-14,9.31,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-15,9.11,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-16,4.2,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-17,1.26,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-18,8.93,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-19,8.51,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-20,9.26,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-21,9.45,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-22,9.0,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-23,5.94,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-24,3.29,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-25,9.31,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-26,8.32,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-27,8.74,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-28,9.04,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-29,9.54,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-04-30,5.02,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-01,3.53,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-02,8.67,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-03,8.79,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-04,9.55,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-05,7.29,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-06,7.85,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-07,4.15,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-08,1.24,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-09,8.34,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-10,9.49,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-11,8.66,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-12,9.05,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-13,9.76,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-14,6.39,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-15,3.06,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-16,9.97,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-17,8.96,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-18,8.22,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-19,8.41,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-20,7.7,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-21,4.62,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-22,2.82,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-23,9.53,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-24,10.26,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-25,7.78,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-26,9.2,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-27,8.06,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-28,5.71,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-29,3.01,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-30,7.42,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-05-31,9.63,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-01,8.4,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-02,8.46,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-03,8.03,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-04,4.81,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-05,3.45,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-06,8.74,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-07,9.15,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-08,9.18,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-09,9.94,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-10,8.61,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-11,4.15,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-12,3.96,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-13,8.62,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-14,9.78,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-15,9.19,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-16,8.78,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-17,9.17,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-18,6.89,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-19,4.77,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-20,8.94,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-21,9.02,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-22,9.75,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-23,8.21,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-24,9.15,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-25,5.31,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-26,3.36,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-27,8.22,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-28,7.62,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-29,7.23,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-06-30,7.99,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-01,8.52,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-02,5.1,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-03,4.66,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-04,9.77,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-05,8.12,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-06,9.17,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-07,8.56,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-08,8.66,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-09,5.48,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-10,3.61,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-11,8.375,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-12,9.74,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-13,7.97,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-14,8.89,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-15,10.97,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-16,5.51,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-17,4.26,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-18,8.96,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-19,9.35,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-20,8.84,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-21,8.75,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-22,8.26,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-23,5.68,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-24,2.43,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-25,9.42,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-26,9.76,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-27,9.18,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-28,8.66,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-29,9.25,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-30,5.09,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-07-31,3.86,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-01,7.42,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-02,8.62,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-03,7.29,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-04,7.69,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-05,9.98,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-06,6.05,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-07,2.54,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-08,7.69,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-09,6.52,3.75,Siemens Healthineers,2023-01-02
MRI-102,MRI,Lakeview Medical Center,2019-07-01,2022-08-10,8.45,3.75,Siemens Healthineers,2023-01-02
